,factor 1 score,factor 2 score,factor 3 score,factor 4 score,country
1450,50.867494766053895,43.10987857225139,32.716415282176726,19.249531679255472,PH
1451,54.9126664842719,44.299729786804825,33.81986319136121,17.694634037537185,US
1452,44.7165417528627,53.30584386840539,48.67722717933068,19.547728549503862,US
1453,36.86539685152321,43.808364238483264,38.68659521447967,14.900355070180048,SE
1454,52.92745578828787,46.712169724506246,39.65452112499898,18.568415872627487,US
1455,61.93006939378983,48.56067285228254,43.72725017318729,20.150972468471284,DK
1456,46.570083882522844,41.308720721961116,39.50919114934313,16.50990024384984,PE
1457,2.6216333387232353,1.7978626663333022,-0.7658727075391041,1.5474431398489954,US
1458,56.6530360316553,44.31751685774257,34.159984377745104,18.585315010699556,AU
1459,50.07258316750402,46.05521364920931,35.825593134033426,18.164649361751326,AU
1460,49.53501055620911,40.47471082240428,38.48332774926423,12.860497872488272,US
1461,0.6918192968247195,0.3298899873910621,-0.029241217750021403,0.27558466154786815,DE
1462,52.132765300651144,43.46845288308982,32.44628542382293,17.864321321948516,US
1463,32.061832635570596,41.574797586278535,46.10176411948259,17.043958928120528,BA
1464,7.598052309771502,8.462505955302538,6.9524905800911645,4.0090039267372255,GB
1466,49.93292954196957,46.62892602694965,40.72528597846018,17.32755780101104,GB
1468,53.38194254250999,48.02875773583609,39.68186282686395,19.205496667485818,US
1469,36.28969913182058,49.29709103397834,41.34648292552437,18.28596622693511,US
1470,50.97518704746835,45.77950407752039,37.7754697594036,17.425330962940848,NL
1471,50.74196493904881,42.717483307548584,30.802691747424266,16.96375414168984,SE
1472,54.540711332333494,48.95434855190056,42.40511483120181,21.341834462769278,CH
1473,44.37350879056574,48.41418747122853,45.8764733431662,21.480216085358776,PH
1475,36.427742478320546,49.07878865795028,38.57878725277122,19.227222113787388,US
1476,42.16788964902972,46.01737873268799,42.039671883476196,19.45873689008214,TR
1477,35.927658136337115,40.53803992524584,41.959310944158055,17.549125834443043,NZ
1478,40.12877225397475,48.373731455651956,38.304290637866295,15.632958724478534,GB
1479,33.42108342440636,39.78432930914726,48.07200223655809,17.824518270730074,AU
1480,57.758690178476144,45.96339522972514,42.1831442448734,19.175301921261426,JP
1481,55.11754098790171,49.777830187891865,36.85322550905992,20.441671472533255,AU
1482,45.40159221009305,59.38514506621782,37.01189355473424,18.151312144100558,GB
1483,45.16561754531284,41.55692470286928,37.65671570721401,13.97856932287671,US
1484,48.9937653862412,41.078815607348425,39.77615286062128,16.32932326384771,ZA
1485,48.15254258319135,32.43780455214567,33.27267851576622,12.477017069305136,AU
1487,44.77612929160953,54.46712287267993,38.60318956898141,18.59733124800179,IN
1488,45.19769340021619,59.98349078040592,40.36016937537541,20.05670484569265,NL
1489,41.86244797339566,51.051167879168126,34.74016220314824,19.27322214106815,AU
1491,39.42628599416583,47.68589933884981,39.088271868059934,18.158313638531784,NONE
1492,54.163925121349955,46.82449092535532,43.29613623112921,18.842171318265798,US
1493,47.720076431911714,57.803330773037295,33.56106895239864,19.205239108957088,MX
1494,50.7241462484363,46.14098181865438,39.7422118487896,18.31363596695776,GB
1495,40.04942063667815,50.915108046626386,45.26286286422233,17.834502208743874,GB
1497,51.13102179097727,47.21234299482284,38.92284498671116,18.00796523455392,GB
1499,0.4670207556182003,0.9379886004158999,0.16839525757609045,0.5714353253125899,NONE
1500,35.2144015550329,44.576899934373095,43.49255782953333,15.025445455768073,
1502,54.74207540593282,40.87699018917543,33.93946560370432,15.598920193382487,IN
1503,43.02432567944562,50.46173515280954,44.285343081331135,19.29420646848227,AU
1504,42.69526397031745,54.52955382440811,38.43007554488985,17.013886719032232,ZA
1505,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,AU
1506,39.79973311940248,34.42598211058451,29.247414644512475,10.273232050455174,IN
1507,4.308538427162068,7.432013335421532,3.474349085758887,3.4025443455696074,US
1508,58.653766695128915,46.415222546712236,40.275901653899325,18.185020538739877,AU
1509,38.96191584953471,47.727889210590085,37.14627311110869,14.843451562706438,AU
1510,53.173390579493486,46.356470357979596,32.98738391196441,19.193319449521354,NZ
1511,48.594054912963536,44.88473009991127,40.29525439753711,16.792007347452554,US
1512,41.543893015660096,49.92278283193402,46.130691827906546,19.823958967454487,US
1513,54.27998165381681,49.479772310177346,42.474830857837055,18.987074515304396,NO
1514,40.756275666837574,55.35959773405959,37.62340761062759,19.119944467205425,US
1515,50.55249162960663,39.12159294552814,38.75350301576779,20.226137865691875,NONE
1516,41.55601512747778,58.563425591664156,42.03718324813725,17.956701214405502,US
1517,47.193311770859076,42.61903423563542,36.50536040153439,16.431326665155535,SI
1518,52.59990734762299,44.219321378923695,32.723689458555704,18.785963881335533,AU
1519,40.032283103025776,47.81924612509452,45.60333770761809,16.522398057012225,AU
1520,50.58401153200659,43.04080672041614,42.90986952271024,17.896368137725084,GB
1521,30.774295651887364,39.97423032058188,41.89632036742865,20.045440568327788,GB
1522,55.76115915415447,44.93253055597293,38.505865853711335,17.284544919446546,ID
1524,51.140693290950324,43.72106309385103,39.801761185604356,17.805626667612366,US
1525,5.864121248991315,8.661485155340396,3.6264837127213387,4.884698810123217,GB
1526,42.41846973126131,52.42297602354799,41.62045522613979,17.95449759539303,CA
1527,39.60733815797922,49.58575140639015,37.331298478903726,17.52793859852235,PH
1529,52.46339418397485,45.79667043682363,40.442142379203275,17.839327944353123,NZ
1530,1.1175269308657163,3.363318887091816,3.4442576201089103,1.8945340388926482,GB
1532,50.326274558718374,42.504478580803756,34.56798938347691,15.614738315179295,US
1533,0.7615089763558889,2.1981393994585066,1.2830861940183371,1.0450402157876095,GB
1534,51.177822470643406,46.71914789372241,40.54321702135068,18.540431708742826,SE
1535,36.15969208740459,46.993861064140475,33.67866186146679,14.77057754126853,AU
1536,33.52115192093525,41.356760736398904,37.95954099709842,14.953645218749399,GB
1537,36.29888910429772,47.5882200142233,47.99925113094064,16.527098149574957,SE
1539,54.87572039623595,46.565294949344505,35.73591535472501,18.384235085227893,IN
1540,51.83699751155002,37.36989478940121,36.91165311262833,15.381452766074831,SG
1541,39.355810051642734,43.65814636388403,43.563855468341885,16.85572920059818,GB
1542,42.14741731231998,53.23059985348379,33.332016375580515,19.178771823873802,HK
1543,36.61355051760488,49.976847686712375,44.30794287269669,18.203505425838113,US
1544,64.4584066239943,48.18877804832646,41.02094823990236,20.947503920794073,SG
1545,46.23346911152394,58.203336530108615,46.37204550571122,23.60962866574333,SG
1547,37.72392736053278,39.93591791095587,47.542527682008476,18.699568834156082,US
1548,1.4046550703919247,1.4315098748163977,0.8570144558874241,0.5711229488107901,IN
1549,36.86897952199263,40.84548565464359,43.10936563606661,15.951505555505927,IN
1551,28.39058051438222,28.211413821716064,30.20781490057822,13.914089787926534,IN
1552,52.48455381312057,43.151229076183725,34.48704317261231,18.109591798037545,ID
1553,38.9556309588733,42.8681151330545,44.600467517578174,17.43825167455713,GB
1555,51.838972589498084,42.82338554654765,35.66822817786131,15.94664838106535,GB
1556,51.00519777531072,46.717473853530585,39.93946271583046,18.675585219531275,GB
1557,3.2508145535860082,5.1443547599426305,2.411073320646055,2.5281948421575957,GB
1558,28.148811547249018,40.03514642576872,39.69111512640807,17.737199467212196,US
1559,52.46608654806981,46.396679017439325,38.521899978570886,18.90539266418241,IN
1560,53.012142647966186,48.20882197149941,39.910666794189,19.471632168387703,GB
1561,48.231966479438576,38.1915876216776,37.11496445389121,12.523299809278617,IN
1562,38.41131152993469,53.78766173500481,35.11530778532989,16.935344893405787,US
1563,43.72050891383896,45.41371350210662,34.60426435003571,19.537649811985755,NL
1564,54.80135798034764,41.20025702440771,32.56147055170277,17.198925948364682,IN
1565,54.51920634279754,42.53382437401628,35.44024257625939,17.477183462404668,ZA
1566,56.55588690252739,48.784369958748506,38.517551004931946,20.602299011513065,IN
1567,49.55605632585419,42.90687401895561,36.89577793419367,15.849823118054651,FR
1569,50.37007383393781,43.743761292464704,37.9066961071277,16.268876312542524,IN
1570,53.0808856129456,47.401621434796525,45.671494462435085,20.363575331243197,AU
1571,58.83238026852501,45.754520355477055,35.423349193165734,18.936822009513527,AU
1572,40.088613720959955,45.60351609311303,40.55936390560902,21.231018888778493,CA
1573,51.509687046662926,44.37951497764828,38.57731565777395,17.730278827669125,NL
1574,57.03370317779547,47.79272766709906,44.909564108165114,18.561812366200037,US
1575,31.967117208986945,42.77209101706255,44.82097716520996,19.259751417216773,NL
1576,47.46449793982891,43.96658105366499,38.83707147677017,15.603779275587739,MU
1577,40.999963732244204,50.98292137115005,42.60548242332464,23.857925116669662,ID
1578,37.9438889080563,45.253447940854805,33.458511229329886,16.014121840599838,US
1579,50.99983845163534,40.61218861384024,39.454520912387146,15.148815699610202,CH
1581,43.749315822938854,53.29213098920205,35.595995469708974,18.074930112510906,AU
1582,38.456471621135904,46.05453685852622,47.45834710331431,16.690674666489908,AU
1583,14.856272232678084,14.777265182674396,12.734485839304703,6.270922421444653,AE
1584,35.24958927384305,44.57106048342137,43.92651322729791,16.782701209056587,AU
1585,53.920404922655145,44.08720463793466,32.276999231968695,19.515291341891174,KE
1586,52.99028969455042,44.029406791813564,31.723843479286533,18.943110081223875,GB
1587,49.887246184006585,42.867664069538684,32.9271087147004,16.806576813232024,CA
1588,39.28634169342459,47.970771056327564,46.19078669710351,15.432468495922874,AU
1589,51.12803589931066,45.89649572419813,42.769719504905844,17.430699460389338,BR
1590,52.89406284162338,44.71281213039685,42.87682495610273,16.709694625191307,IT
1591,51.65989301301501,44.73368884227364,33.41584372397795,18.851174131128325,AE
1592,42.985301375212366,49.99788727007723,40.67076118763387,17.66563268016144,IN
1593,53.76381463248032,46.14322353644007,35.33574739509776,18.1987899731372,GB
1594,10.626479128860058,14.32315658648178,11.210325387145108,7.0930822573735135,DE
1595,49.85242749116211,41.12017771850105,37.58274504022813,14.119925842492359,US
1596,53.8602010210551,41.12229041108852,31.645513165590526,16.418209253397684,ID
1597,52.35536946712052,43.94999851126554,37.7754516656784,16.555355868196884,GB
1598,53.77216378671879,46.533892523772494,44.0265116777153,18.555514017279283,NL
1599,49.93610601007864,56.57256797733969,42.93786814557771,23.274108755091778,GB
1601,36.50862055812926,43.743345110978574,41.30374904623997,14.227842253973547,US
1602,40.97286486047436,48.13661983579949,40.25310066316679,20.961676951812358,EE
1603,52.924431340518446,45.93811967616123,40.12032712100293,16.636597024029133,NO
1604,52.3429634393357,46.19083835435672,37.84903227280694,18.438957918082977,MY
1605,2.059577692355861,5.161124089174817,3.2271521367858447,2.8285078083107726,DK
1606,46.629854834793925,40.828187062920115,38.309752540438915,16.214220831826538,US
1607,38.61429155396547,48.4863335278798,44.12607124502077,18.83191747791382,US
1608,52.46231586680502,43.65949307556786,40.428047566245674,15.540847174750496,BE
1609,36.61294392376079,48.184388012905536,49.114694374563264,20.85675902941406,US
1610,50.825460341958596,42.50564588447677,34.91003148688103,18.270797784069284,SE
1611,45.97822038778543,40.84355642805718,35.71901317547484,14.80629991793108,GB
1612,47.07969767416418,48.77794335620506,43.520428271417394,23.733471798780478,ZA
1613,50.358843778519756,40.04399775258023,36.67554236292955,15.029504906202982,NL
1614,7.3060049510177,8.895308103715177,6.092993592714426,3.0091347952049188,GB
1615,36.72777268296242,49.78738297686771,47.18453646254197,18.66289688413582,NONE
1616,50.57512762460987,36.14854558239482,25.724065457111035,14.49755613695213,GR
1617,11.187018395289769,11.379331927151258,8.283331120522572,7.451588590971852,GB
1618,42.07907613230821,49.886221494549076,49.20287488705503,17.34125557755472,US
1619,35.350276925963854,42.27644025553275,41.37575625293535,18.470473373077887,CA
1620,9.035818545629871,12.291674675740365,6.455529844860333,4.855472102009772,PL
1621,52.75659168905425,46.742923967003954,43.30613968615269,18.31997247508557,HK
1622,53.27695704565697,48.04923360952266,43.2530042630125,18.438515585473834,CH
1623,52.65032964614556,43.81717211561118,42.486256887505704,16.642031066008247,PH
1624,36.36204840564367,42.544971829798705,44.91461392627926,16.557747913098094,US
1625,50.963970522000295,40.35943598253043,28.285441217419837,16.623727529340087,IN
1627,38.532556182489365,45.493022157310314,46.0601858999379,15.396775674266186,FR
1628,50.15112684254911,42.2278751530445,39.457528326817076,17.319570554018302,FI
1629,39.91968026402259,55.79604786255274,36.505491649093955,17.290306926333642,JO
1630,51.290540605537814,46.497020469530156,41.18838488177695,17.354073303479048,US
1631,44.762363416067515,50.08774410999139,42.39357719874577,19.5257111831149,US
1632,36.96653289003822,44.084508702594945,42.55784175960226,14.371750585172876,IN
1633,45.6301649012952,52.20663367636255,45.678982459830436,19.836624599099668,GB
1634,51.82504231037856,44.520663970596246,33.32691517590629,17.794524719209836,AU
1635,39.50815002216527,49.651130319564565,46.46982940778945,18.378613783352712,AU
1636,50.37215115586778,43.02515095335989,36.427038235091025,18.848707408613585,TW
1637,37.37915329027057,40.74456280843542,31.345314140773567,16.126334577316324,AU
1638,32.26387842807194,43.687547467224974,33.54888823404551,16.914742102848464,AU
1640,53.27001459182649,38.860229466826894,39.008566073351716,14.86384928645534,GB
1641,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1643,0.9641535549717343,2.5610343463672636,1.114765314840091,1.7549207882464488,AU
1644,36.38114903491247,42.26215432527234,43.087645923535376,14.02503507314831,CH
1645,45.15295840404164,55.70431220275644,37.25150733881923,21.119254158542546,IN
1646,48.44935099975228,40.06429362827034,34.51948738187783,15.192173750832175,SE
1647,41.101368425271595,46.84094729775218,43.88462622138768,18.03875933648438,US
1648,55.45246310538499,40.81317565772166,35.2272012972804,16.565967501334217,NL
1649,40.1002256041776,33.81580746802154,29.656092763807436,11.76677304248461,GB
1650,50.380485129742404,45.73099224233542,38.77090426166741,17.459259084194596,US
1651,46.35623755666534,36.890150758499935,37.042134362726834,14.609200045011304,US
1652,40.196420537852774,47.775852018629614,39.725330071064754,17.7015393532673,NONE
1653,54.25405687663088,49.4661153139882,45.630446305532516,21.32241645421602,IN
1654,43.08465406812354,49.37318388815232,48.43357951769446,20.386778319140735,SG
1655,43.302555101487776,56.326360685773786,41.24212459420872,17.28499789138861,SE
1656,58.09026462777739,46.87345565651364,42.11321340733863,18.354937302760934,MY
1657,55.641799252953106,42.33663202570528,32.05185583106663,17.889156673467937,US
1658,52.60293179936493,40.24407257447788,33.07304887285898,16.85408947896285,SE
1659,56.51465875182461,49.237394962769876,45.484428882947455,19.171047528028456,US
1660,38.682970958307614,41.37446874854625,36.78866024304781,19.277846848498676,US
1661,4.203070712289535,6.550702505702676,2.938167303588067,2.9766065433639066,US
1662,31.39335738126295,41.5226721324995,46.699016332454754,18.234577339719106,US
1663,51.07484448224985,63.23658143089941,47.37393140175224,21.694371991275588,GB
1665,45.44602260974569,39.972302958779494,35.815257780214885,15.282041010721615,US
1666,36.64166175018112,43.523582758765826,33.76242486119118,12.791099255219331,US
1668,50.44286959793631,42.141513548863365,40.05806962076699,17.38546677137492,AU
1669,10.918931941580684,12.003578959747,9.493761540195297,5.067102975281103,US
1670,41.356345412192375,47.49797195020454,38.9182013204349,18.44242566558747,AU
1672,35.48993660039834,40.962979181498454,36.527381898278136,16.809701729090417,FI
1673,1.315249128093923,4.8256018050653795,1.7510837818842173,1.7365901636630412,US
1674,34.72421799989551,37.28581314345905,38.71386617885734,15.137168474522985,US
1675,44.351411001782225,54.76890285440324,40.27448062525204,20.325321182486277,PH
1676,38.39491858708122,44.21751482777027,43.14706456606536,16.929648468534076,US
1677,53.77413987103295,38.50573700499561,36.62190011596313,16.186169785308415,US
1678,43.229707169154054,57.34215066699943,33.04757460562804,20.825179825477562,US
1681,50.98285855055191,45.17353897798716,39.69532000400133,16.40725802929521,US
1682,42.96604898652102,53.44832982101724,41.06415737677975,17.373354781905476,US
1683,37.17513420550901,55.04529297460776,31.898567130144464,17.78652444886016,US
1684,48.37440724332433,42.733977835037315,38.57091148734431,14.603241457564945,US
1685,54.9641492701216,47.84990275660175,38.58162771314924,19.614148059646578,US
1686,48.77200511119289,41.17260191451634,38.0764052099785,16.390696608115153,US
1687,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1688,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1689,36.39850725929738,39.10184398902231,32.03638717825926,15.358703714683099,TW
1690,52.54253834356694,43.68855930601449,40.14628834979118,17.222855931250038,US
1691,55.16347325428029,48.091981886189956,38.02909120481445,20.36610687778543,US
1692,55.611159801679875,45.01709266911029,42.51743568077809,17.038038987875662,US
1693,57.00279675132942,45.30685494950285,34.86895121670491,19.907121079674365,US
1694,44.26911070907477,54.17549353229624,39.445319141609275,21.09203861547044,US
1695,54.17651694160915,40.959879704121825,40.38434806735307,14.903314620324911,US
1696,35.786909420678256,43.626708061644024,39.30540540157322,16.618374425066207,US
1697,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1698,54.27547237761744,42.412345749609905,35.17905458351083,18.148970390614796,US
1699,43.99822703092964,50.60170914062107,33.35680557873963,24.752673088689754,BR
1700,54.147697742132614,48.370496392939835,43.13499720749081,19.592760621088065,US
1701,45.61169189145946,39.89406589168226,36.18281021203317,15.804857183681511,GB
1702,52.01987392850896,45.11901912484949,36.31152227166687,17.485671466981554,US
1703,45.63967471670801,57.25405401988483,36.0409793005682,20.23559637109306,US
1704,43.65523379017753,53.511080809109124,30.666084480527623,18.60832019144761,US
1705,53.75398946963573,44.33916387840142,37.900106144951316,16.458603480301228,US
1707,58.98031983895176,45.7748602555595,34.96784736484204,18.468552512293545,DO
1708,0.2951030192388598,2.673236801863619,1.1331046548278243,1.3572754173409622,US
1709,56.22606507836299,46.62684994429122,39.63249489170527,18.515889383370656,US
1710,38.49742486462927,50.967734362246425,42.75027948516063,20.072251010478002,US
1711,46.76466531272358,56.524938462220646,38.42250535254031,20.580958356058108,US
1712,38.328210940610845,43.69152036950367,36.986356560652126,19.026390895818288,GB
1713,44.18011785421957,50.97154167804123,49.13795736171697,19.287361819332105,US
1714,39.66308812600752,45.41382438442207,43.00534734438189,17.329113496140568,GB
1715,40.22805783772649,43.880351961451126,39.312349292155155,18.258733071946978,US
1716,52.233188919148525,43.17189431402459,36.27963779405135,16.13351568470678,NONE
1717,53.967266317280185,42.38596203382876,35.8826782627775,18.13610106368137,IE
1718,51.31492651262353,40.90698086562949,39.10553524402667,15.324990105153024,CA
1719,46.212624082429656,54.28572687358504,33.8370890431139,19.509251403486807,BE
1721,53.216742451077074,44.530210821399365,41.307952714108104,16.51436154106047,US
1722,53.384841259970926,46.26180042105943,43.10704369936952,17.19758425626222,GB
1723,43.04836709227519,53.94718835364759,41.26418128588988,16.374513036244988,SG
1724,56.63655287939554,42.72209197285887,36.341097458707665,16.589957401110098,AU
1725,35.38237087614282,37.27146086212045,47.203928896262966,16.82674213825755,PH
1726,36.13381684349379,47.098336377480614,48.26310421666927,14.564587129746684,US
1728,55.80651572745311,48.659239400944365,37.894643702219206,19.515901310689323,US
1729,27.303113062154843,31.61337575705986,24.39848095992857,16.205061756063053,US
1730,45.93640619630402,55.457214493050984,33.81428493263708,22.855352144473766,ID
1731,42.91646788611523,50.68811027734186,49.20920154344191,18.00265009695367,US
1732,54.42768343670071,45.67609045078997,40.04150267464515,17.30684303236225,AU
1734,43.55350884317326,49.31740330368486,37.18615859658806,19.371476599632988,GB
1735,54.35118393792849,48.29697709266193,37.334327750866386,21.208593154607776,CA
1736,29.318209877011785,39.41006527815532,46.630367637285914,18.60917321043799,US
1737,52.565095587727534,40.94763414931629,37.94480224121976,15.211068823381366,DZ
1738,52.386072718891384,46.84470377642989,42.884714403059895,17.53950168471121,US
1740,47.43045088095492,44.03771811187485,39.87206849802865,15.842934440772476,CA
1741,60.98826603724197,52.42847049833546,46.01374598658562,22.739600426558425,GB
1742,50.59955333450125,46.15618597947217,41.6154449818978,17.705848832468806,US
1743,38.70153578111208,50.86505291650754,37.857507702310215,16.181349607948864,PH
1744,32.49914529947359,42.83427798638718,37.06075854890166,13.944770143254656,CH
1745,40.89764319032006,45.73232477045212,42.32838597065464,19.268603061073286,RO
1747,36.909776730835404,43.857455693930596,43.7661917315995,14.16344362591813,DZ
1748,35.87822852098543,42.34360317062709,44.741201014075614,13.89477098400298,US
1749,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1751,53.464226714287946,45.96599667854925,37.65952631745259,17.726945328398394,CA
1752,17.270202470871038,18.609368394571987,14.109653681094342,6.490567307612171,NL
1753,32.98147675454153,49.85604432966728,47.402485690761885,16.03720335479438,BR
1754,1.862381700069715,3.4715860222482893,0.8083231244499612,-0.06918907461019823,US
1755,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,US
1756,50.236802442261336,41.993281413183944,37.093913543561456,17.01603772129104,US
1757,40.01233366777472,53.52606641953856,49.59577612747097,18.580984855548074,AU
1758,38.00314821626776,43.36113568418716,40.65902682143003,16.547194270097776,US
1759,0.8194296869835069,3.032809335130279,0.9799301133200033,1.6667640453107615,US
1761,48.795968276323194,43.2315568031835,39.63006320435425,17.565158111246266,US
1762,51.959565722643376,39.85954562587353,34.64576564039624,13.772574657600872,SE
1763,37.22198431169584,48.8831985658695,49.95177075783213,17.510416678823226,GB
1764,55.30708068657324,40.48885055078963,34.42526351047907,15.60056211084359,US
1766,38.23683460806364,46.52314093354232,30.050154722159668,14.339736214802352,GB
1767,44.25091783784879,51.63849557144937,35.95024679767775,19.78142953407976,US
1768,51.050160195917,42.61906457595255,31.23156442468684,16.807708682280122,US
1769,48.55644588776891,44.632152382053405,35.446946929478266,16.741048261760884,US
1770,58.389640193557675,45.89027445184772,40.90639385489828,18.46537239039494,US
1771,39.85937325360482,45.9415406736192,41.08123740463982,16.648589156241258,GB
1772,40.93559346447022,50.090972986075826,38.87927339572595,18.579203787673986,US
1773,36.44924072594928,45.03459435327409,44.6315807292791,16.961179585241243,AU
1775,48.07853632020377,41.077166450907775,36.26296699250668,15.802866908918475,US
1776,45.46321961792016,57.714772222261544,36.29297564444261,20.221543086767717,US
1777,51.646882984012805,40.7914590690516,29.423143162910943,16.072522379479295,US
1778,46.24026600935504,38.9239504218863,36.621377238738916,16.328195512813018,US
1779,49.92981759219153,60.31058827491117,42.08159448250025,21.739824451338542,US
1780,50.17610618052995,44.75061553037438,32.61233877680064,17.58885327995542,US
1781,58.117868971443016,46.62225340113637,33.167366646306604,19.929040039945647,US
1782,8.166477301330726,7.2592864043336425,6.4311673548054245,2.327495358541785,NL
1784,42.263022406743204,47.978919528524905,38.694032471354895,15.027598920708392,US
1785,41.00006780426106,56.36842934981093,40.09184446596128,18.288631963855394,US
1786,30.57970758388981,42.658766890498036,46.43499568268848,17.171304869721432,US
1787,43.13171506150246,54.47356522442656,39.44186061679837,17.88356265094198,US
1788,41.428798566708245,50.418672122021945,37.55929820935878,23.804873106020455,US
1790,2.3074935362267226,0.7983205429481598,0.8396093034219037,1.3494113307885254,US
1792,49.35409714225335,44.10921176134476,38.66370943770853,16.092306110168877,GB
1793,51.563833004918294,44.49029021227899,41.81356681965418,16.262538685857777,
1794,0.6518336594448606,1.2861984933499413,0.3766620103027868,0.878614913842946,US
1795,48.127419652070635,45.47871493911776,37.7523841319867,17.182750274504603,HK
1796,53.89638860165125,47.08417843820338,41.345479948766176,21.950078492313672,US
1797,51.86502386956729,44.67077932471304,33.537362543681404,20.658419848149098,US
1798,52.853337174943185,41.60229946626292,34.458602013371824,17.948409685885856,US
1799,40.11793557009484,50.46000062881144,39.26849774783654,18.011395682289955,PH
1800,37.275920998185455,41.65337573003486,30.39433774456937,17.992944878174054,MY
1801,48.52696519068069,45.467480895411036,39.908029675580934,16.480659307977245,US
1802,53.08467201099995,38.6106745059993,34.41091966356064,15.620102082789796,US
1803,52.375784930654646,41.61883672053571,33.73408277019219,15.130669898949233,US
1804,49.35233053119438,43.14438710567331,39.04784252084588,15.272260714340343,US
1806,58.0763032842135,42.99959287523364,38.00406694832698,18.731156642950836,US
1807,33.67652173924368,32.57234352972961,40.3593853254549,16.02897753998287,US
1808,53.81811073592091,44.90954884527922,39.655673713732334,17.588587948261743,US
1809,42.59798773882215,52.79178693144278,38.58139110574128,20.693234023986008,GB
1810,50.477817771519994,40.789627246326134,36.64422032766949,17.133613624041796,PL
1811,55.26472302690893,45.47467290229107,36.54774611158932,18.016530920985137,US
1812,55.519484684080496,42.278449512970965,34.161457884044495,17.67949826641678,US
1813,52.44164056302833,45.47613087245473,36.49909198313797,17.429746658035278,FR
1815,45.163053323466954,56.94454457549622,46.33666638258234,22.184397388902156,NL
1816,34.537811983591375,54.34903959233956,35.97609890748211,16.059575265509917,CA
1817,57.83611436959695,41.73827073657698,34.19046184993502,18.05398328706252,GB
1818,53.10259268313349,44.39417567068421,32.46502369993705,17.105160820254255,CA
1820,28.149265348859903,38.881260741583496,40.105727540862716,11.431672807083435,ID
1821,38.9386617470392,44.75721609046072,44.727784617178536,14.812106815958598,US
1822,45.3794725289903,42.28796138713508,38.542932667006276,14.908273107615823,AU
1823,34.854549427375694,47.38652897464949,34.227197914438776,19.793776856406893,CA
1824,38.204692566818764,45.46629389809394,35.39473998254939,17.258553064343783,IT
1825,39.27110177007031,42.72878744065191,47.48878685617112,16.672924937360715,US
1826,52.75023510420317,36.14512555104641,36.938204559974004,13.449304544871623,CA
1827,39.912978434312855,46.855332773450314,42.30789000563579,19.699689447099757,US
1828,53.975656905506106,43.20234736606351,40.533052933905424,18.49119174394989,US
1829,53.368622667321084,46.62121394150994,40.914004002183304,20.097040277317493,ES
1830,37.18296846841786,48.55882465471301,44.267196867201314,17.334148374351482,AT
1831,48.92907084969066,56.79616751581734,37.2997154018593,21.062653025024872,IN
1832,39.295478215288526,46.66041721517495,43.18675329230858,17.356362814931355,GB
1833,57.18063639601865,42.33889135400605,37.80139144052917,18.510396001558032,US
1834,50.7818479996724,39.07607340791107,39.56032999983239,15.966450952094803,US
1835,50.37942455028711,41.595096369797105,34.902146431297055,15.159855857893874,PH
1836,51.44762795277846,38.6626038970704,38.660253661280535,12.891494348733826,TR
1837,51.65011934069856,46.239408687202705,42.09453703828255,17.59914410332294,US
1838,11.50322538407605,10.281688345703065,6.843361781420341,5.1122436860068285,GB
1839,4.0639137550292235,2.684786920171178,1.262686477367796,0.882416273797901,TR
1840,51.942148142782955,40.957054661925646,38.584725220927,15.08275660987422,IN
1841,37.42040725087561,42.09876847585947,38.499463161390736,13.896609161218729,US
1843,43.06612180153926,53.003440409024584,50.0490907382058,20.744437466477844,US
1844,45.32971460705057,53.71246481124281,46.90367697459904,19.78910217077451,US
1845,0.5243266677446471,0.35957253326666044,-0.1531745415078208,0.3094886279697991,MA
1846,10.381708457568905,10.541294762677216,8.474446713033108,4.35952705330567,CA
1847,38.472223790657864,40.30187766932805,33.071644772127016,17.529305432060532,US
1848,29.097050180969475,44.335641791961734,36.122623443340856,15.875700688759613,US
1849,43.45163770762762,53.9278439063495,40.273374960985834,19.017577923590082,HK
1850,14.421350221125552,17.09038917883869,11.188989476710766,9.434808189690989,US
1851,40.40101522271269,46.32688153767442,41.23274230791363,16.470895152314906,DE
1852,55.32170783896496,47.31621081300304,42.70317325942308,18.893017366103297,US
1853,32.87051529800788,44.48073697182149,40.7095468970999,15.389950574473547,US
1854,48.67675251511974,44.22330362924794,38.25998645772006,16.775858624440584,US
1855,15.22588482666603,15.244946611685396,13.046744537623493,6.4649809995733305,GB
1856,37.02914999292529,41.95911072699038,46.26169179199402,16.88178586557513,GB
1857,51.858440243014435,43.7296077707069,36.22996445167924,18.224110979944328,CA
1858,49.637288501026866,45.16275876352545,34.5453270050787,18.02051475106011,CA
1859,57.00918293697416,42.1173872034028,33.717900699181364,16.139172570227785,US
1860,58.66320151096268,41.987466512669364,31.383111787324715,18.72053811859928,BE
1861,45.07519525772661,58.654137543726584,40.65137487723384,17.49586548718174,GB
